"component_budget_id","budget_created_at","budget_updated_at","submission_mode","submitted_by_user_id","submitted_by_name","forge_id","forge_user_name","component_id","component_title","component_base_id","version","component_status_id","component_status_title","budget_status_id","budget_status_title","client_id","client_user_id","client_name","order_id","order_title","order_onedrive_folder_id","component_machine_id","support_material_id","support_material_name","support_volume_per_table","items_per_table","print_hours_per_table","volume_per_table","modeling_hours","slicing_hours","maintenance_hours_per_table","curing_machine_id","curing_machine_model","curing_hours","curing_items_per_table","curing_auto_filled","total_value","final_price_per_piece","internal_notes","client_notes","latest_history_status_id","latest_history_status_title","latest_history_change_timestamp","has_status_history","has_files","has_finishings","has_finishing_materials","has_order_link","has_client_link","has_production_fields","has_curing_fields","support_options_count","curing_options_count","support_expected","curing_expected","support_fields_null_ok","curing_fields_null_ok","support_suspect_missing","support_unexpected_values","curing_suspect_missing","curing_unexpected_values","recommended_cure_minutes","recommended_cure_machine_model","files_count","finishings_count","materials_count","files","finishings"
"1620e338-0a40-44c6-b85a-7dcffb6eb240","2025-08-20 11:05:39.311078+00","2025-08-20 11:05:39.311078+00","admin","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","aa1518da-3547-4792-9d29-35bf527591f0","Componente 1","fa4f1d54-a0a7-4525-b054-ff9e053b4e15",2,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval",NULL,NULL,NULL,"32eaa430-6e70-46b4-a3bb-18b05e84efde","nova orçamentação","01IK7GO4XAD4LBKCOZKZGLWHR3DJSEYUQC","3335a47d-9246-4ae2-8a18-a577b5944096",NULL,NULL,NULL,10,83,"50000.000",83,83,83,"a45526c0-9bf9-4322-9d6b-7760f5dc02cc","Mercury X Pro",30,45,False,NULL,NULL,"dasdasdasdasdasdads","asdasdasdasdda","d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval","2025-08-20 11:05:39.311078+00",True,False,False,False,True,False,True,True,11,2,True,True,False,False,True,False,False,False,30,"Mercury X Pro",0,0,0,"[]","[]"
"e5bc087d-b73e-4ac0-9982-8bcae9dfa73c","2025-08-20 09:33:27.746261+00","2025-08-20 09:33:27.746261+00","admin","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","aa1518da-3547-4792-9d29-35bf527591f0","Componente 1","fa4f1d54-a0a7-4525-b054-ff9e053b4e15",2,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval",NULL,NULL,NULL,"32eaa430-6e70-46b4-a3bb-18b05e84efde","nova orçamentação","01IK7GO4XAD4LBKCOZKZGLWHR3DJSEYUQC","3335a47d-9246-4ae2-8a18-a577b5944096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval","2025-08-20 09:33:27.746261+00",True,False,False,False,True,False,False,False,11,2,True,True,False,False,True,False,True,False,30,"Mercury X Pro",0,0,0,"[]","[]"
"66fad706-ee64-4788-a1c3-6b0922951a17","2025-08-20 09:18:58.01601+00","2025-08-20 09:18:58.01601+00","admin","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","aa1518da-3547-4792-9d29-35bf527591f0","Componente 1","fa4f1d54-a0a7-4525-b054-ff9e053b4e15",2,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval",NULL,NULL,NULL,"32eaa430-6e70-46b4-a3bb-18b05e84efde","nova orçamentação","01IK7GO4XAD4LBKCOZKZGLWHR3DJSEYUQC","3335a47d-9246-4ae2-8a18-a577b5944096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval","2025-08-20 09:18:58.01601+00",True,False,False,False,True,False,False,False,11,2,True,True,False,False,True,False,True,False,30,"Mercury X Pro",0,0,0,"[]","[]"
"bc9228cd-2bd1-438d-a2ff-edd188c474b2","2025-08-19 16:48:18.208337+00","2025-08-19 16:48:18.208337+00","admin","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","f8465b52-d8ca-4f66-91a8-428b3f065df6","admin2 admin2","aa1518da-3547-4792-9d29-35bf527591f0","Componente 1","fa4f1d54-a0a7-4525-b054-ff9e053b4e15",2,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval",NULL,NULL,NULL,"32eaa430-6e70-46b4-a3bb-18b05e84efde","nova orçamentação","01IK7GO4XAD4LBKCOZKZGLWHR3DJSEYUQC","3335a47d-9246-4ae2-8a18-a577b5944096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,"d0ae4003-61e4-43d1-af19-744929a13652","Awaiting Internal Approval","2025-08-19 16:48:18.208337+00",True,False,False,False,True,False,False,False,11,2,True,True,False,False,True,False,True,False,30,"Mercury X Pro",0,0,0,"[]","[]"
"96a1bc1d-7409-416c-bf2b-d865526c1510","2025-07-14 08:35:53.63385+00","2025-07-14 08:46:29.858718+00",NULL,NULL,NULL,"863e6c11-d4ce-4c05-a0f5-3f3d7707f629","forge forge","2d768b03-c1e1-4902-83d3-5fa7de6c655f","Componente 1","2d768b03-c1e1-4902-83d3-5fa7de6c655f",1,"38e98fbd-2334-4c08-87ff-bc965295964d","Waiting to be Budgeted","a9e1e0f8-e31b-4a36-ba8c-6b5f1d22e762","Produced",NULL,NULL,NULL,"e6d988c1-c54a-48e7-a0e6-868e50c5efee","Pedido de teste sprint 11","01IK7GO4V2UJRP6XPLBVCI3UNYSXVYJXML","0b395a86-fd55-4c8a-a44a-4633505afc5c",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,"a9e1e0f8-e31b-4a36-ba8c-6b5f1d22e762","Produced","2025-07-14 08:35:53.63385+00",True,True,False,False,True,False,False,False,13,0,True,False,False,True,True,False,False,False,NULL,NULL,3,0,0,"[{""id"" : ""265824dd-df35-46b2-9f7e-1f341f567674"", ""file_name"" : ""CUBO 50MM.STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4SOO4SIABWOBFCY4HGGV6ZLP4JV"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/PEDIDO%20DE%20TESTE%20SPRINT%2011/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM.STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}, {""id"" : ""53615b48-c77e-4fe6-b2dc-f43adf14ebe9"", ""file_name"" : ""PUBLIC_FORGEDATA_EXPORT_2025-06-26_162056.CSV"", ""file_type"" : ""text/csv"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4T7MN4DISYBSJHYDNZ43FATEL4T"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/_layouts/15/Doc.aspx?sourcedoc=%7B3478637F-014B-4F92-81B7-3CD941322F93%7D&file=PUBLIC_FORGEDATA_EXPORT_2025-06-26_162056.CSV&action=default&mobileredirect=true"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}, {""id"" : ""3ab331f4-ffd1-4a2d-a028-3981163fc380"", ""file_name"" : ""LINKEDIN BANNER (1).PNG"", ""file_type"" : ""image/png"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4RIASW3RY5Z2VALPP74RCG3KUQJ"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/PEDIDO%20DE%20TESTE%20SPRINT%2011/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/LINKEDIN%20BANNER%20(1).PNG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}]","[]"
"5e211f94-d881-4886-bc11-cdd0e2f9ca41","2025-07-14 08:35:53.63385+00","2025-07-14 08:46:29.858718+00",NULL,NULL,NULL,"863e6c11-d4ce-4c05-a0f5-3f3d7707f629","forge forge","c650f306-7539-4fee-9764-fb8e856a71f9","Componente 1 (Cópia 2)","c650f306-7539-4fee-9764-fb8e856a71f9",1,"38e98fbd-2334-4c08-87ff-bc965295964d","Waiting to be Budgeted","a9e1e0f8-e31b-4a36-ba8c-6b5f1d22e762","Produced",NULL,NULL,NULL,"e6d988c1-c54a-48e7-a0e6-868e50c5efee","Pedido de teste sprint 11","01IK7GO4V2UJRP6XPLBVCI3UNYSXVYJXML","0b395a86-fd55-4c8a-a44a-4633505afc5c",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,"dasda","sdsadsadsadasdasd","a9e1e0f8-e31b-4a36-ba8c-6b5f1d22e762","Produced","2025-07-14 08:35:53.63385+00",True,True,False,False,True,False,False,False,13,0,True,False,False,True,True,False,False,False,NULL,NULL,3,0,0,"[{""id"" : ""79184f95-8531-41ec-b7b0-06b832910444"", ""file_name"" : ""CUBO 50MM.STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4XOBPTMDEJ4DZBZBSP2JJISZR4U"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/PEDIDO%20DE%20TESTE%20SPRINT%2011/COMPONENTE%201%20(C%C3%93PIA%202)/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM.STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}, {""id"" : ""8ed5de6c-c2a9-4c65-b1e4-2d3e62da6204"", ""file_name"" : ""PUBLIC_FORGEDATA_EXPORT_2025-06-26_162056.CSV"", ""file_type"" : ""text/csv"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4TN2QYWFFKRVFA3PAVW6VD4L26G"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/_layouts/15/Doc.aspx?sourcedoc=%7B6231D46D-5195-41A9-B782-B6F547C5EBC6%7D&file=PUBLIC_FORGEDATA_EXPORT_2025-06-26_162056.CSV&action=default&mobileredirect=true"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}, {""id"" : ""ac40f662-f9c6-41d1-bc2a-0477e52500a9"", ""file_name"" : ""LINKEDIN BANNER (1).PNG"", ""file_type"" : ""image/png"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4UIXH6F3Y35CNFIZJA6LVOPMWWP"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/PEDIDO%20DE%20TESTE%20SPRINT%2011/COMPONENTE%201%20(C%C3%93PIA%202)/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/LINKEDIN%20BANNER%20(1).PNG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-14T08:35:53.63385+00:00""}]","[]"
"67bbb4c8-a30c-40b0-bda7-ca3404708ab9","2025-07-10 14:28:32.061837+00","2025-07-10 14:31:18.080893+00",NULL,NULL,NULL,"96735ec9-a242-4565-b0b6-c3018c4dc897","admin admin","37edbf35-8672-4dc8-b166-729411d8427e","Componente 1","37edbf35-8672-4dc8-b166-729411d8427e",1,"38e98fbd-2334-4c08-87ff-bc965295964d","Waiting to be Budgeted","af8e09b1-63ff-49ba-8d68-7e2c635efb72","Approved by Internal",NULL,NULL,NULL,NULL,NULL,NULL,"3335a47d-9246-4ae2-8a18-a577b5944096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,"af8e09b1-63ff-49ba-8d68-7e2c635efb72","Approved by Internal","2025-07-10 14:28:32.061837+00",True,True,False,False,False,False,False,False,11,2,True,True,False,False,True,False,True,False,30,"Mercury X Pro",13,0,0,"[{""id"" : ""2b8bc649-4ca7-45bb-8006-e3639ad6a14a"", ""file_name"" : ""CUBO 50MM.STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4WIWK2Q2NFOF5BLRTJZMHMHFAMP"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM.STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""52da46cd-e38c-45dc-9744-4e59925472b1"", ""file_name"" : ""CUBO 50MM (2).STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4QXZGD6TNVUKBELXQ6QMC5RUJKT"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM%20(2).STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""858bc0c5-d935-4770-b191-6c0f74e38293"", ""file_name"" : ""CUBO 50MM (1).STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4XONWBM7MCM5ZG2QHPBM3Y4HAX6"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM%20(1).STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""ee2b9dac-eaa3-46ee-8865-79aa3d61b6e8"", ""file_name"" : ""CUBO 50MM.STL_ORI.STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4QJZVDHBAZXRNH2LA43UW3R3VMF"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/CUBO%2050MM.STL_ORI.STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""a6fec1b6-623b-4a3b-89f7-89b31b0523d4"", ""file_name"" : ""1744107715351 (1).JPG"", ""file_type"" : ""image/jpeg"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4TRSMIMA53PVBB36YIWKP7M4X37"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/1744107715351%20(1).JPG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""7402f9f5-99d5-44ec-9e97-d6ec0d1687b1"", ""file_name"" : ""1744107715351.JPG"", ""file_type"" : ""image/jpeg"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4SDCXG3F465MZGLF2ZP4I274DIL"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/1744107715351.JPG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""3ca4c25a-7681-47f6-9791-6abfb5c4bf4b"", ""file_name"" : ""DESCRICAO_DE_ACABAMENTO.JPG"", ""file_type"" : ""image/jpeg"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4SRCMEQSZTDPVBYT7HIXFPWCC27"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/DESCRICAO_DE_ACABAMENTO.JPG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""c1a84005-9b2d-4763-9281-22238efaf1ce"", ""file_name"" : ""SCREENSHOT_2025-01-23_07_21_52.PNG"", ""file_type"" : ""image/png"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4UELW4WWKMFOND26XMLTNGG5WDZ"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/SCREENSHOT_2025-01-23_07_21_52.PNG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""31a28a08-ebd9-4984-9311-a04a0682882e"", ""file_name"" : ""PARALELIPIPEDO 100 50MM (1) (1).STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4WA3YHTFCQFUJG2H5MOWLQNFJWX"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/PARALELIPIPEDO%20100%2050MM%20(1)%20(1).STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""b985ef8a-7ed5-4eb3-a64a-36c4b321e546"", ""file_name"" : ""PARALELIPIPEDO 100 50MM.STL"", ""file_type"" : ""model/stl"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4WOWHOKPBPSKJC3TO64L2VENJD5"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/PARALELIPIPEDO%20100%2050MM.STL"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:31:18.080893+00:00""}, {""id"" : ""72bd9eb3-657a-436e-85df-8cd310951f4c"", ""file_name"" : ""IMG_20250415_175918.JPG"", ""file_type"" : ""image/jpeg"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4XFAHF57UVHSJE23RG5W4TOZXII"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/00_SLICE_IMAGES/IMG_20250415_175918.JPG"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:28:32.061837+00:00""}, {""id"" : ""beae2a30-82c7-4b92-b5a2-0ea072ea2cab"", ""file_name"" : ""PUBLIC_TRANSLATION_2025-04-14_172745.CSV"", ""file_type"" : ""text/csv"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4XD2MNW4VSJYNB3CZ2QL4W3UZCG"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/_layouts/15/Doc.aspx?sourcedoc=%7B6E1BD3E3-4956-43C3-B167-505F2DBA6446%7D&file=PUBLIC_TRANSLATION_2025-04-14_172745.CSV&action=default&mobileredirect=true"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:28:32.061837+00:00""}, {""id"" : ""98242538-b16d-47df-8d70-532bf5c3a9a0"", ""file_name"" : ""PROXMOX-VE_8.3-1.ISO"", ""file_type"" : ""application/x-iso9660-image"", ""budget_category"" : null, ""onedrive_item_id"" : ""01IK7GO4Q7F3EXWGBYQZF2SMHX5IATMAXB"", ""onedrive_web_url"" : ""https://o3652425788-my.sharepoint.com/personal/fabrico_emetres_pt/Documents/Nexus_Files_DEV/EU%20THULIO/TESTE%20DE%20UPLOAD%20SIMULT%C3%82NEO%205/COMPONENTE%201/01_BUDGET/01_VERSION/01_SLICE/PROXMOX-VE_8.3-1.ISO"", ""is_profile_image"" : false, ""created_at"" : ""2025-07-10T14:28:32.061837+00:00""}]","[]"
